ngay,mo cua,dong cua,thay doi,%thay doi,KLGD khop lenh,KLGD thoa thuan,KLGD tong cong,GTGD khop lenh (ty),GTGD thoa thuan (ty),GTGD tong cong (ty)
06/07/2022,277.939313,271.920455,-6.02,-2.17,"65,453,309",0,"65,453,309","1,227.81",0,"1,227.81"
07/07/2022,271.920455,271.856384,-0.06,-0.02,"47,413,686",0,"47,413,686",803.4,0,803.4
08/07/2022,271.856383,277.797332,5.94,2.19,"54,456,289",0,"54,456,289","1,052.53",0,"1,052.53"
11/07/2022,277.797332,276.927799,-0.87,-0.31,"58,351,702",0,"58,351,702","1,131.43",0,"1,131.43"
12/07/2022,276.927799,281.989443,5.06,1.83,"60,575,837",0,"60,575,837","1,300.91",0,"1,300.91"
13/07/2022,281.989443,281.360311,-0.63,-0.22,"65,734,544",0,"65,734,544","1,286.22",0,"1,286.22"
14/07/2022,281.360311,284.754388,3.39,1.21,"76,284,516",0,"76,284,516","1,503.02",0,"1,503.02"
15/07/2022,284.754388,284.397503,-0.36,-0.13,"76,047,085",0,"76,047,085","1,424.66",0,"1,424.66"
18/07/2022,284.397503,284.633702,0.24,0.08,"59,553,672",0,"59,553,672","1,218.97",0,"1,218.97"
19/07/2022,284.633702,284.430331,-0.2,-0.07,"63,978,937",0,"63,978,937","1,298.31",0,"1,298.31"
20/07/2022,284.430331,288.86521,4.43,1.56,"88,186,217",0,"88,186,217","1,690.56",0,"1,690.56"
21/07/2022,288.86521,288.094977,-0.77,-0.27,"64,587,034",0,"64,587,034","1,213.63",0,"1,213.63"
22/07/2022,288.094977,288.834204,0.74,0.26,"63,757,273",0,"63,757,273","1,221.66",0,"1,221.66"
25/07/2022,288.834204,285.379003,-3.46,-1.2,"63,390,930",0,"63,390,930","1,319.75",0,"1,319.75"
26/07/2022,285.379003,282.877767,-2.5,-0.88,"55,174,939",0,"55,174,939","1,403.53",0,"1,403.53"
27/07/2022,282.877766,284.52262,1.64,0.58,"47,916,555",0,"47,916,555",924.78,0,924.78
28/07/2022,284.522621,289.842365,5.32,1.87,"90,319,548",0,"90,319,548","2,161.57",0,"2,161.57"
29/07/2022,289.842365,288.612587,-1.23,-0.42,"63,693,696",0,"63,693,696","1,265.76",0,"1,265.76"
01/08/2022,288.612587,294.616412,6,2.08,"83,213,353",0,"83,213,353","1,597.45",0,"1,597.45"
02/08/2022,294.616412,295.842474,1.23,0.42,"113,901,528",0,"113,901,528","2,263.63",0,"2,263.63"
03/08/2022,295.842474,298.111209,2.27,0.77,"87,433,322",0,"87,433,322","1,731.07",0,"1,731.07"
04/08/2022,298.111209,297.731439,-0.38,-0.13,"95,174,432",0,"95,174,432","1,882.39",0,"1,882.39"
05/08/2022,297.731439,299.896635,2.17,0.73,"91,873,576",0,"91,873,576","1,693.87",0,"1,693.87"
08/08/2022,299.896635,301.326268,1.43,0.48,"96,119,526",0,"96,119,526","1,936.67",0,"1,936.67"
09/08/2022,301.326268,301.409142,0.08,0.03,"98,860,736",0,"98,860,736","1,659.39",0,"1,659.39"
10/08/2022,301.409142,303.543202,2.13,0.71,"101,852,362",0,"101,852,362","1,992.56",0,"1,992.56"
11/08/2022,303.543202,300.181754,-3.36,-1.11,"128,789,513",0,"128,789,513","2,556.30",0,"2,556.30"
12/08/2022,300.181755,303.42091,3.24,1.08,"70,539,307",0,"70,539,307","1,505.77",0,"1,505.77"
15/08/2022,303.42091,303.966319,0.55,0.18,"81,126,273",0,"81,126,273","1,650.60",0,"1,650.60"
16/08/2022,303.966319,303.018787,-0.95,-0.31,"80,675,720",0,"80,675,720","1,508.61",0,"1,508.61"
17/08/2022,303.018786,302.591565,-0.43,-0.14,"100,317,709",0,"100,317,709","1,820.84",0,"1,820.84"
18/08/2022,302.591566,301.190458,-1.4,-0.46,"74,005,649",0,"74,005,649","1,457.26",0,"1,457.26"
19/08/2022,301.190458,297.938551,-3.25,-1.08,"83,701,256",0,"83,701,256","1,654.70",0,"1,654.70"
22/08/2022,297.93855,294.734584,-3.2,-1.08,"106,716,009",0,"106,716,009","2,163.60",0,"2,163.60"
23/08/2022,294.734585,299.141978,4.41,1.5,"94,749,244",0,"94,749,244","1,966.53",0,"1,966.53"
24/08/2022,299.141978,301.2984,2.16,0.72,"73,997,984",0,"73,997,984","1,731.30",0,"1,731.30"
25/08/2022,301.2984,301.864935,0.57,0.19,"84,847,075",0,"84,847,075","1,770.61",0,"1,770.61"
26/08/2022,301.864935,299.499014,-2.37,-0.78,"95,306,740",0,"95,306,740","1,970.02",0,"1,970.02"
29/08/2022,299.499013,295.543413,-3.96,-1.32,"130,019,714",0,"130,019,714","2,664.82",0,"2,664.82"
30/08/2022,295.543414,293.855523,-1.69,-0.57,"69,314,918",0,"69,314,918","1,630.97",0,"1,630.97"
31/08/2022,293.855523,291.923525,-1.93,-0.66,"68,472,855",0,"68,472,855","1,641.81",0,"1,641.81"
05/09/2022,291.923525,292.818129,0.89,0.31,"68,945,035",0,"68,945,035","1,431.66",0,"1,431.66"
06/09/2022,292.818128,293.270392,0.45,0.15,"70,041,178",0,"70,041,178","1,376.57",0,"1,376.57"
07/09/2022,293.270393,284.054801,-9.22,-3.14,"103,003,024",0,"103,003,024","2,244.87",0,"2,244.87"
08/09/2022,284.054801,282.146528,-1.91,-0.67,"80,567,740",0,"80,567,740","1,486.59",0,"1,486.59"
09/09/2022,282.146527,284.627821,2.48,0.88,"73,180,175",0,"73,180,175","1,427.82",0,"1,427.82"
12/09/2022,284.627822,283.08114,-1.55,-0.54,"59,067,004",0,"59,067,004","1,404.62",0,"1,404.62"
13/09/2022,283.08114,281.588211,-1.49,-0.53,"62,346,604",0,"62,346,604","1,415.66",0,"1,415.66"
14/09/2022,281.588211,279.416286,-2.17,-0.77,"80,481,256",0,"80,481,256","1,739.95",0,"1,739.95"
15/09/2022,279.416286,279.690208,0.27,0.1,"52,286,851",0,"52,286,851","1,164.77",0,"1,164.77"
16/09/2022,279.690208,272.88098,-6.81,-2.43,"81,761,931",0,"81,761,931","1,624.56",0,"1,624.56"
19/09/2022,272.88098,264.250974,-8.63,-3.16,"91,417,976",0,"91,417,976","2,009.59",0,"2,009.59"
20/09/2022,264.250974,266.905803,2.65,1,"58,057,397",0,"58,057,397","1,158.49",0,"1,158.49"
21/09/2022,266.905803,265.09264,-1.81,-0.68,"46,307,751",0,"46,307,751","1,043.82",0,"1,043.82"
22/09/2022,265.09264,265.639905,0.55,0.21,"61,261,587",0,"61,261,587","1,203.56",0,"1,203.56"
23/09/2022,265.639905,264.436307,-1.2,-0.45,"60,408,799",0,"60,408,799","1,164.00",0,"1,164.00"
26/09/2022,264.436308,255.680157,-8.76,-3.31,"87,734,284",0,"87,734,284","1,846.12",0,"1,846.12"
27/09/2022,255.680156,255.519364,-0.16,-0.06,"49,103,959",0,"49,103,959","1,064.51",0,"1,064.51"
28/09/2022,255.519364,252.350628,-3.17,-1.24,"62,181,468",0,"62,181,468","1,159.46",0,"1,159.46"
29/09/2022,252.350628,249.408486,-2.94,-1.17,"57,836,680",0,"57,836,680","1,082.17",0,"1,082.17"
30/09/2022,249.408486,250.25222,0.84,0.34,"75,168,325",0,"75,168,325","1,349.77",0,"1,349.77"
03/10/2022,250.25222,238.165011,-12.09,-4.83,"62,271,420",0,"62,271,420","1,142.60",0,"1,142.60"
04/10/2022,238.165011,235.611013,-2.55,-1.07,"57,676,622",0,"57,676,622",997.68,0,997.68
05/10/2022,235.611013,242.119899,6.51,2.76,"52,929,944",0,"52,929,944",960,0,960
06/10/2022,242.119899,235.130887,-6.99,-2.89,"52,720,042",0,"52,720,042",951.49,0,951.49
07/10/2022,235.130887,226.093138,-9.04,-3.84,"85,554,480",0,"85,554,480","1,308.61",0,"1,308.61"
10/10/2022,226.093138,229.851053,3.76,1.66,"61,352,362",0,"61,352,362",990.48,0,990.48
11/10/2022,229.851053,218.776824,-11.07,-4.82,"78,412,031",0,"78,412,031","1,179.02",0,"1,179.02"
12/10/2022,218.776824,223.426009,4.65,2.13,"54,234,756",0,"54,234,756",881.95,0,881.95
13/10/2022,223.426009,224.740781,1.31,0.59,"36,691,917",0,"36,691,917",611.02,0,611.02
14/10/2022,224.740781,227.892398,3.15,1.4,"69,639,581",0,"69,639,581","1,085.81",0,"1,085.81"
17/10/2022,227.892399,226.45748,-1.43,-0.63,"48,834,230",0,"48,834,230",949.39,0,949.39
18/10/2022,226.45748,229.119112,2.66,1.18,"68,325,838",0,"68,325,838","1,230.77",0,"1,230.77"
19/10/2022,229.119112,227.902006,-1.22,-0.53,"39,109,371",0,"39,109,371",722.15,0,722.15
20/10/2022,227.902005,225.88057,-2.02,-0.89,"34,529,323",0,"34,529,323",705.73,0,705.73
21/10/2022,225.88057,217.411661,-8.47,-3.75,"89,463,055",0,"89,463,055","1,363.90",0,"1,363.90"
24/10/2022,217.411661,209.504933,-7.91,-3.64,"77,457,317",0,"77,457,317","1,110.94",0,"1,110.94"
25/10/2022,209.504933,208.02076,-1.48,-0.71,"78,250,268",0,"78,250,268","1,049.63",0,"1,049.63"
26/10/2022,208.02076,205.949952,-2.07,-1,"44,986,384",0,"44,986,384",624.11,0,624.11
27/10/2022,205.949952,213.627628,7.68,3.73,"59,462,690",0,"59,462,690",818.74,0,818.74
28/10/2022,213.627628,213.733025,0.11,0.05,"58,724,886",0,"58,724,886",735.67,0,735.67
31/10/2022,213.733025,210.427605,-3.31,-1.55,"55,277,902",0,"55,277,902",810.09,0,810.09
01/11/2022,210.427605,212.360699,1.93,0.92,"55,884,404",0,"55,884,404",785.08,0,785.08
02/11/2022,212.360699,211.66316,-0.7,-0.33,"49,480,617",0,"49,480,617",750.54,0,750.54
03/11/2022,211.66316,210.740711,-0.92,-0.44,"42,107,311",0,"42,107,311",601.58,0,601.58
04/11/2022,210.740712,204.558891,-6.18,-2.93,"77,260,814",0,"77,260,814",992.96,0,992.96
07/11/2022,204.558891,198.561441,-6,-2.93,"68,608,579",0,"68,608,579",956.02,0,956.02
08/11/2022,198.561442,199.766824,1.21,0.61,"56,960,592",0,"56,960,592",840.47,0,840.47
09/11/2022,199.766824,201.386154,1.62,0.81,"47,014,546",0,"47,014,546",763.65,0,763.65
10/11/2022,201.386154,192.386089,-9,-4.47,"62,773,861",0,"62,773,861",872.07,0,872.07
11/11/2022,192.386089,189.809295,-2.58,-1.34,"79,844,537",0,"79,844,537","1,101.54",0,"1,101.54"
14/11/2022,189.809294,183.446391,-6.36,-3.35,"66,308,689",0,"66,308,689",762.97,0,762.97
15/11/2022,183.446392,175.78335,-7.66,-4.18,"62,664,536",0,"62,664,536",683.61,0,683.61
16/11/2022,175.78335,183.446949,7.66,4.36,"121,914,155",0,"121,914,155","1,321.97",0,"1,321.97"
17/11/2022,183.446949,187.857936,4.41,2.4,"74,736,995",0,"74,736,995",797.06,0,797.06
18/11/2022,187.857936,190.870513,3.01,1.6,"108,282,235",0,"108,282,235","1,072.26",0,"1,072.26"
21/11/2022,190.870513,192.402445,1.53,0.8,"57,181,577",0,"57,181,577",707.54,0,707.54
22/11/2022,192.402445,194.664448,2.26,1.18,"102,042,282",0,"102,042,282","1,127.61",0,"1,127.61"
23/11/2022,194.664448,190.999028,-3.67,-1.88,"65,128,910",0,"65,128,910",794.52,0,794.52
24/11/2022,190.999028,191.216275,0.22,0.11,"60,546,233",0,"60,546,233",678.2,0,678.2
25/11/2022,191.216275,196.773629,5.56,2.91,"57,137,498",0,"57,137,498",636.77,0,636.77
28/11/2022,196.773629,204.06465,7.29,3.71,"78,853,539",0,"78,853,539",952.1,0,952.1
29/11/2022,204.06465,208.222042,4.16,2.04,"153,886,862",0,"153,886,862","1,761.93",0,"1,761.93"
30/11/2022,208.222042,208.785759,0.56,0.27,"88,629,498",0,"88,629,498","1,098.91",0,"1,098.91"
01/12/2022,208.785759,211.003684,2.22,1.06,"138,898,180",0,"138,898,180","1,728.22",0,"1,728.22"
02/12/2022,211.003684,215.958384,4.95,2.35,"136,846,298",0,"136,846,298","1,795.88",0,"1,795.88"
05/12/2022,215.958384,219.95568,4,1.85,"123,319,063",0,"123,319,063","1,770.87",0,"1,770.87"
06/12/2022,219.95568,212.798458,-7.16,-3.25,"188,367,613",0,"188,367,613","2,741.20",0,"2,741.20"
07/12/2022,212.798458,209.929638,-2.87,-1.35,"115,316,221",0,"115,316,221","1,589.97",0,"1,589.97"
08/12/2022,209.929639,215.372905,5.44,2.59,"106,957,504",0,"106,957,504","1,457.77",0,"1,457.77"
09/12/2022,215.372905,216.997681,1.62,0.75,"121,923,392",0,"121,923,392","1,831.71",0,"1,831.71"
12/12/2022,216.997681,210.532752,-6.46,-2.98,"127,668,921",0,"127,668,921","1,746.57",0,"1,746.57"
13/12/2022,210.532752,213.587931,3.06,1.45,"98,333,705",0,"98,333,705","1,404.75",0,"1,404.75"
14/12/2022,213.587931,213.205639,-0.38,-0.18,"93,631,378",0,"93,631,378","1,300.17",0,"1,300.17"
15/12/2022,213.205638,212.954178,-0.25,-0.12,"73,283,931",0,"73,283,931","1,088.31",0,"1,088.31"
16/12/2022,212.954178,212.993205,0.04,0.02,"104,565,833",0,"104,565,833","1,364.29",0,"1,364.29"
19/12/2022,212.993205,212.238251,-0.75,-0.35,"107,000,041",0,"107,000,041","1,558.74",0,"1,558.74"
20/12/2022,212.23825,207.530776,-4.71,-2.22,"135,136,938",0,"135,136,938","1,759.90",0,"1,759.90"
21/12/2022,207.530776,204.464805,-3.07,-1.48,"94,681,237",0,"94,681,237","1,355.23",0,"1,355.23"
22/12/2022,204.464805,205.788997,1.32,0.65,"62,226,682",0,"62,226,682",971.51,0,971.51
23/12/2022,205.788997,205.303931,-0.49,-0.24,"49,956,034",0,"49,956,034",599.8,0,599.8
26/12/2022,205.303932,198.50444,-6.8,-3.31,"98,321,122",0,"98,321,122","1,267.63",0,"1,267.63"
27/12/2022,198.50444,203.141462,4.64,2.34,"71,214,676",0,"71,214,676","1,107.90",0,"1,107.90"
28/12/2022,203.141462,206.042753,2.9,1.43,"61,946,003",0,"61,946,003",906.46,0,906.46
29/12/2022,206.042753,206.536831,0.49,0.24,"46,897,190",0,"46,897,190",703.95,0,703.95
30/12/2022,206.536831,205.306223,-1.23,-0.6,"43,917,147",0,"43,917,147",607.93,0,607.93
03/01/2023,205.306222,212.563058,7.26,3.53,"69,528,644",0,"69,528,644",879.93,0,879.93
04/01/2023,212.563058,213.05993,0.5,0.23,"75,076,330",0,"75,076,330","1,144.66",0,"1,144.66"
05/01/2023,213.059931,213.106745,0.05,0.02,"57,420,690",0,"57,420,690",821.7,0,821.7
06/01/2023,213.106745,210.653007,-2.45,-1.15,"71,184,817",0,"71,184,817",982.81,0,982.81
09/01/2023,210.653007,209.66843,-0.98,-0.47,"47,872,190",0,"47,872,190",756,0,756
10/01/2023,209.66843,210.627424,0.96,0.46,"53,209,680",0,"53,209,680",894.23,0,894.23
11/01/2023,210.627424,211.665213,1.04,0.49,"61,854,049",0,"61,854,049",901.64,0,901.64
12/01/2023,211.665213,211.940704,0.28,0.13,"55,130,036",0,"55,130,036",914.32,0,914.32
13/01/2023,211.940704,211.259879,-0.68,-0.32,"65,330,104",0,"65,330,104",881.76,0,881.76
16/01/2023,211.259878,210.878898,-0.38,-0.18,"45,511,597",0,"45,511,597",729.98,0,729.98
17/01/2023,210.878898,215.149003,4.27,2.02,"71,237,010",0,"71,237,010","1,048.96",0,"1,048.96"
18/01/2023,215.149003,217.727252,2.58,1.2,"76,727,692",0,"76,727,692","1,205.39",0,"1,205.39"
19/01/2023,217.727252,219.866446,2.14,0.98,"71,101,139",0,"71,101,139","1,025.14",0,"1,025.14"
27/01/2023,219.866446,220.759754,0.89,0.41,"70,437,113",0,"70,437,113",976.59,0,976.59
30/01/2023,220.759754,220.780395,0.02,0.01,"108,085,603",0,"108,085,603","1,569.14",0,"1,569.14"
31/01/2023,220.780395,222.430839,1.65,0.75,"88,508,596",0,"88,508,596","1,324.27",0,"1,324.27"
01/02/2023,222.430838,216.006101,-6.42,-2.89,"131,860,045",0,"131,860,045","1,956.95",0,"1,956.95"
02/02/2023,216.006102,215.305247,-0.7,-0.32,"83,926,921",0,"83,926,921","1,219.23",0,"1,219.23"
03/02/2023,215.305247,215.280611,-0.02,-0.01,"56,738,925",0,"56,738,925",842.91,0,842.91
06/02/2023,215.280611,214.472623,-0.81,-0.38,"53,235,568",0,"53,235,568",797.79,0,797.79
07/02/2023,214.472623,209.999452,-4.47,-2.09,"70,103,654",0,"70,103,654","1,075.43",0,"1,075.43"
08/02/2023,209.999452,210.615541,0.62,0.29,"62,010,156",0,"62,010,156",882.27,0,882.27
09/02/2023,210.615541,210.914546,0.3,0.14,"46,243,828",0,"46,243,828",743.37,0,743.37
10/02/2023,210.914547,208.495925,-2.42,-1.15,"51,240,984",0,"51,240,984",761.63,0,761.63
13/02/2023,208.495925,204.490885,-4.01,-1.92,"82,700,046",0,"82,700,046","1,109.06",0,"1,109.06"
14/02/2023,204.490885,204.857196,0.37,0.18,"37,917,472",0,"37,917,472",564.48,0,564.48
15/02/2023,204.857195,207.968913,3.11,1.52,"61,077,860",0,"61,077,860","1,018.06",0,"1,018.06"
16/02/2023,207.968913,210.842266,2.87,1.38,"70,132,790",0,"70,132,790","1,208.09",0,"1,208.09"
17/02/2023,210.842266,209.949472,-0.89,-0.42,"62,071,240",0,"62,071,240",950.9,0,950.9
20/02/2023,209.949472,215.828089,5.88,2.8,"91,637,033",0,"91,637,033","1,446.00",0,"1,446.00"
21/02/2023,215.828089,214.084511,-1.74,-0.81,"86,792,428",0,"86,792,428","1,425.62",0,"1,425.62"
22/02/2023,214.084511,209.961488,-4.12,-1.93,"112,697,190",0,"112,697,190","1,854.14",0,"1,854.14"
23/02/2023,209.961488,209.306282,-0.66,-0.31,"82,178,568",0,"82,178,568","1,337.96",0,"1,337.96"
24/02/2023,209.306282,207.32445,-1.98,-0.95,"56,606,888",0,"56,606,888",719.92,0,719.92
27/02/2023,207.32445,203.266193,-4.06,-1.96,"69,704,008",0,"69,704,008","1,012.67",0,"1,012.67"
28/02/2023,203.266193,202.384245,-0.88,-0.43,"53,807,101",0,"53,807,101",756.39,0,756.39
01/03/2023,202.384245,206.82519,4.44,2.19,"59,562,876",0,"59,562,876",925.25,0,925.25
02/03/2023,206.82519,206.142976,-0.68,-0.33,"40,143,216",0,"40,143,216",595.32,0,595.32
03/03/2023,206.142976,204.887506,-1.26,-0.61,"67,715,340",0,"67,715,340","1,069.93",0,"1,069.93"
06/03/2023,204.887506,206.56007,1.67,0.82,"54,778,833",0,"54,778,833",800.49,0,800.49
07/03/2023,206.56007,207.5039,0.94,0.46,"44,989,264",0,"44,989,264",695.26,0,695.26
08/03/2023,207.5039,208.680131,1.18,0.57,"102,052,159",0,"102,052,159","1,292.71",0,"1,292.71"
09/03/2023,208.680131,209.03173,0.35,0.17,"56,988,889",0,"56,988,889",878.94,0,878.94
10/03/2023,209.03173,207.858249,-1.17,-0.56,"66,364,733",0,"66,364,733",999.12,0,999.12
13/03/2023,207.858249,205.84603,-2.01,-0.97,"54,629,907",0,"54,629,907",814.76,0,814.76
14/03/2023,205.84603,202.552595,-3.29,-1.6,"78,068,719",0,"78,068,719","1,140.68",0,"1,140.68"
15/03/2023,202.552595,207.011734,4.46,2.2,"82,443,585",0,"82,443,585","1,156.15",0,"1,156.15"
16/03/2023,207.011734,204.194697,-2.82,-1.36,"52,712,942",0,"52,712,942",813.29,0,813.29
17/03/2023,204.194697,204.474833,0.28,0.14,"49,735,042",0,"49,735,042",766.98,0,766.98
20/03/2023,204.474833,201.62362,-2.85,-1.39,"57,798,739",0,"57,798,739",868.58,0,868.58
21/03/2023,201.62362,203.111427,1.49,0.74,"45,948,541",0,"45,948,541",797.45,0,797.45
22/03/2023,203.111427,203.96041,0.85,0.42,"50,210,095",0,"50,210,095",929.6,0,929.6
23/03/2023,203.96041,203.320996,-0.64,-0.31,"52,161,066",0,"52,161,066",674.5,0,674.5
24/03/2023,203.320996,205.720959,2.4,1.18,"67,246,515",0,"67,246,515",971.29,0,971.29
27/03/2023,205.720959,206.667434,0.95,0.46,"66,195,064",0,"66,195,064",910.61,0,910.61
28/03/2023,206.667434,205.758123,-0.91,-0.44,"78,222,636",0,"78,222,636","1,116.52",0,"1,116.52"
29/03/2023,205.758123,205.594588,-0.16,-0.08,"58,111,285",0,"58,111,285",800.91,0,800.91
30/03/2023,205.594588,205.951596,0.36,0.17,"72,305,523",0,"72,305,523","1,031.09",0,"1,031.09"
31/03/2023,205.951596,207.501311,1.55,0.75,"83,549,392",0,"83,549,392","1,195.99",0,"1,195.99"
03/04/2023,207.501311,210.481647,2.98,1.44,"102,925,449",0,"102,925,449","1,592.02",0,"1,592.02"
04/04/2023,210.481647,210.729792,0.25,0.12,"95,156,205",0,"95,156,205","1,332.91",0,"1,332.91"
05/04/2023,210.729792,212.583918,1.85,0.88,"121,778,462",0,"121,778,462","1,622.73",0,"1,622.73"
06/04/2023,212.583918,211.431019,-1.15,-0.54,"152,486,730",0,"152,486,730","2,139.60",0,"2,139.60"
07/04/2023,211.431019,211.603877,0.17,0.08,"110,253,408",0,"110,253,408","1,527.58",0,"1,527.58"
10/04/2023,211.603877,212.004105,0.4,0.19,"161,646,107",0,"161,646,107","2,249.12",0,"2,249.12"
11/04/2023,212.004105,212.338868,0.33,0.16,"113,977,208",0,"113,977,208","1,708.74",0,"1,708.74"
12/04/2023,212.338868,211.938484,-0.4,-0.19,"96,665,705",0,"96,665,705","1,344.80",0,"1,344.80"
13/04/2023,211.938484,209.842691,-2.1,-0.99,"87,472,907",0,"87,472,907","1,271.13",0,"1,271.13"
14/04/2023,209.842691,207.252252,-2.59,-1.23,"111,769,529",0,"111,769,529","1,586.36",0,"1,586.36"
17/04/2023,207.252252,206.629466,-0.62,-0.3,"61,224,344",0,"61,224,344",840.91,0,840.91
18/04/2023,206.629466,208.249611,1.62,0.78,"98,530,226",0,"98,530,226","1,397.73",0,"1,397.73"
19/04/2023,208.249611,205.846249,-2.4,-1.15,"64,443,316",0,"64,443,316",944.02,0,944.02
20/04/2023,205.846249,206.605366,0.76,0.37,"76,343,063",0,"76,343,063","1,067.41",0,"1,067.41"
21/04/2023,206.605367,206.92106,0.32,0.15,"95,007,876",0,"95,007,876","1,273.67",0,"1,273.67"
24/04/2023,206.921059,206.761568,-0.16,-0.08,"61,925,768",0,"61,925,768",829.2,0,829.2
25/04/2023,206.761568,204.685471,-2.08,-1,"88,506,758",0,"88,506,758","1,177.49",0,"1,177.49"
26/04/2023,204.685471,205.84224,1.16,0.57,"67,506,059",0,"67,506,059",955.22,0,955.22
27/04/2023,205.84224,205.856534,0.01,0.01,"71,027,660",0,"71,027,660",981.1,0,981.1
28/04/2023,205.856534,207.476734,1.62,0.79,"74,954,599",0,"74,954,599","1,139.19",0,"1,139.19"
04/05/2023,207.476734,208.152393,0.68,0.33,"87,636,136",0,"87,636,136","1,287.61",0,"1,287.61"
05/05/2023,208.152393,207.799985,-0.35,-0.17,"74,125,799",0,"74,125,799","1,044.91",0,"1,044.91"
08/05/2023,207.799985,210.917793,3.12,1.5,"113,798,326",0,"113,798,326","1,480.94",0,"1,480.94"
09/05/2023,210.917793,211.947772,1.03,0.49,"81,160,053",0,"81,160,053","1,245.27",0,"1,245.27"
10/05/2023,211.947773,213.887861,1.94,0.92,"130,521,155",0,"130,521,155","1,705.19",0,"1,705.19"
11/05/2023,213.887861,214.408742,0.52,0.24,"135,212,142",0,"135,212,142","1,985.34",0,"1,985.34"
12/05/2023,214.408742,215.10087,0.69,0.32,"118,434,353",0,"118,434,353","1,588.09",0,"1,588.09"
